Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1151,1,1,1,15,x,x,,1+3+7,x,-1, 5.wav,1+3+7e.bmp,1254,TRUE,
1151,1,1,2,12,x,x,,5+2+3,x,-1, 6.wav,5+2+3e.bmp,1845,TRUE,
1151,1,1,3,96,x,x,,4+1+3,x,-1, 7.wav,4+1+3e.bmp,1835,TRUE,
1151,1,1,4,19,x,x,,6+3+4,x,-1, 8.wav,6+3+4e.bmp,1893,TRUE,
1151,1,1,0,9,x,x,,x,inst,1,1,fin.bmp,6202,TRUE,
1151,1,1,0,10,x,x,,x,inst,1,1,getready.bmp,1190,TRUE,
1151,1,1,5,5,x,x,,7+2+5,x,-1, 11.wav,7+2+5e.bmp,2094,TRUE,
1151,1,1,6,21,x,x,,3+2+7,x,-1, 12.wav,3+2+7e.bmp,1334,TRUE,
1151,1,1,7,100,x,x,,2+3+4,x,-1, 13.wav,2+3+4e.bmp,1174,TRUE,
1151,1,1,8,16,x,x,,8+1+2,x,-1, 14.wav,8+1+2e.bmp,1174,TRUE,
1151,1,1,9,7,x,x,,6+3+2,x,-1, 15.wav,6+3+2e.bmp,1714,TRUE,
1151,1,1,10,13,x,x,,2+9+1,x,-1, 16.wav,2+9+1e.bmp,1344,TRUE,
1151,1,1,11,17,x,x,,2+4+6,x,-1, 17.wav,2+4+6e.bmp,1504,TRUE,
1151,1,1,12,18,x,x,,6+2+1,x,-1, 18.wav,6+2+1e.bmp,1574,TRUE,
1151,1,1,13,11,x,x,,4+1+5,x,-1, 19.wav,4+1+5e.bmp,1084,TRUE,
1151,1,1,14,97,x,x,,5+3+2,x,-1, 20.wav,5+3+2e.bmp,1354,TRUE,
1151,1,1,15,98,x,x,,4+3+6,x,-1, 21.wav,4+3+6e.bmp,1565,TRUE,
1151,1,1,0,22,x,x,,x,inst,1,1,fin.bmp,39817,TRUE,
1151,1,2,0,23,x,x,,x,inst,1,1,getready.bmp,1489,TRUE,
